Symbol,Close,Date,High,Low,Month,Open,Volume,Sector
APOLLOHOSP,7071.3,16-10-2024 05:30,7135.2,7056,2024-10,7085.1,223419,Healthcare
APOLLOHOSP,6989.3,17-10-2024 05:30,7102.6,6960.65,2024-10,7089,183572,Healthcare
APOLLOHOSP,6982.9,18-10-2024 05:30,7041.65,6950,2024-10,6983.3,236651,Healthcare
APOLLOHOSP,6986.4,21-10-2024 05:30,7032,6957.5,2024-10,6972.25,222611,Healthcare
APOLLOHOSP,6891.95,22-10-2024 05:30,7037.25,6871.55,2024-10,7019.95,112233,Healthcare
APOLLOHOSP,6906.75,23-10-2024 05:30,6958.95,6854.75,2024-10,6885,109466,Healthcare
APOLLOHOSP,6954.15,24-10-2024 05:30,6978,6870.65,2024-10,6937.25,147408,Healthcare
APOLLOHOSP,6944.85,25-10-2024 05:30,6981,6876.05,2024-10,6954.15,175261,Healthcare
APOLLOHOSP,6926.3,28-10-2024 05:30,6970,6794.25,2024-10,6923,238427,Healthcare
APOLLOHOSP,6987.45,29-10-2024 05:30,6997.7,6855.8,2024-10,6957.9,196146,Healthcare
APOLLOHOSP,6982.5,30-10-2024 05:30,7035,6939.8,2024-10,6980.6,191699,Healthcare
APOLLOHOSP,7022.7,31-10-2024 05:30,7050,6956.05,2024-10,6999.9,224153,Healthcare
APOLLOHOSP,6880.05,02-09-2024 05:30,6999,6865.05,2024-09,6989,248292,Healthcare
APOLLOHOSP,6844.85,03-09-2024 05:30,6925.8,6834.45,2024-09,6890.95,361990,Healthcare
APOLLOHOSP,6930.9,04-09-2024 05:30,6938,6790.05,2024-09,6838,389768,Healthcare
APOLLOHOSP,6934.3,05-09-2024 05:30,7044,6900.2,2024-09,6930.9,387284,Healthcare
APOLLOHOSP,6906.8,06-09-2024 05:30,6962.45,6857.9,2024-09,6934.3,185503,Healthcare
APOLLOHOSP,6860.7,09-09-2024 05:30,6928,6820.45,2024-09,6906.8,304409,Healthcare
APOLLOHOSP,6921.55,10-09-2024 05:30,6975.85,6860.7,2024-09,6900,354522,Healthcare
APOLLOHOSP,6900.25,11-09-2024 05:30,6953.95,6873.45,2024-09,6900,223028,Healthcare
APOLLOHOSP,7061.8,12-09-2024 05:30,7096.45,6915,2024-09,6943,831152,Healthcare
APOLLOHOSP,7019.15,13-09-2024 05:30,7099.95,7008.05,2024-09,7096.2,238034,Healthcare
APOLLOHOSP,7031.35,16-09-2024 05:30,7062.95,7010.5,2024-09,7025,226343,Healthcare
APOLLOHOSP,7008.05,17-09-2024 05:30,7152.45,6999.9,2024-09,7031.4,266003,Healthcare
APOLLOHOSP,7035.9,18-09-2024 05:30,7068,6960.75,2024-09,7029.9,251334,Healthcare
APOLLOHOSP,7030.25,19-09-2024 05:30,7124.65,7011.45,2024-09,7068,407897,Healthcare
APOLLOHOSP,7082.65,20-09-2024 05:30,7120,7017.9,2024-09,7039.9,493357,Healthcare
APOLLOHOSP,7152.8,23-09-2024 05:30,7182,7090.4,2024-09,7090.4,254282,Healthcare
APOLLOHOSP,7122,24-09-2024 05:30,7200,7076.2,2024-09,7076.2,333949,Healthcare
APOLLOHOSP,7133.45,25-09-2024 05:30,7144.95,7074.15,2024-09,7092.75,236185,Healthcare
APOLLOHOSP,7167.85,26-09-2024 05:30,7193.95,7094.4,2024-09,7108,405696,Healthcare
APOLLOHOSP,7234,27-09-2024 05:30,7279.9,7110,2024-09,7159.3,772592,Healthcare
APOLLOHOSP,7199.15,30-09-2024 05:30,7316.95,7160.5,2024-09,7160.5,442794,Healthcare
APOLLOHOSP,7031.95,01-11-2024 05:30,7046,7000.75,2024-11,7022.7,18769,Healthcare
APOLLOHOSP,6958.4,04-11-2024 05:30,7090,6892.15,2024-11,7090,273442,Healthcare
APOLLOHOSP,6966.3,05-11-2024 05:30,6986.55,6814.25,2024-11,6920,246059,Healthcare
APOLLOHOSP,6968.1,06-11-2024 05:30,7141.75,6891,2024-11,7020,459745,Healthcare
APOLLOHOSP,7424.85,07-11-2024 05:30,7483.9,7200.3,2024-11,7316.5,2502817,Healthcare
APOLLOHOSP,7421.4,08-11-2024 05:30,7545,7380,2024-11,7390.05,1032481,Healthcare
APOLLOHOSP,7155.45,11-11-2024 05:30,7454.15,6982.6,2024-11,7400,625620,Healthcare
APOLLOHOSP,7019.55,12-11-2024 05:30,7232.85,7001,2024-11,7161.25,194183,Healthcare
APOLLOHOSP,6858.85,13-11-2024 05:30,6998.2,6830.45,2024-11,6970,299775,Healthcare
APOLLOHOSP,6860.65,14-11-2024 05:30,6908,6827.05,2024-11,6860,192648,Healthcare
APOLLOHOSP,6741.9,18-11-2024 05:30,6874.45,6694.55,2024-11,6874.45,268706,Healthcare
APOLLOHOSP,6686.9,19-11-2024 05:30,6796.9,6661.2,2024-11,6750,290018,Healthcare
APOLLOHOSP,6742.5,21-11-2024 05:30,6761.95,6594.15,2024-11,6623.55,258574,Healthcare
APOLLOHOSP,6935.1,22-11-2024 05:30,6950.3,6751.6,2024-11,6751.6,498633,Healthcare
APOLLOHOSP,5118.95,03-10-2023 05:30,5154.95,5066,2023-10,5138.95,268482,Healthcare
APOLLOHOSP,5047.4,04-10-2023 05:30,5096.85,4982.3,2023-10,5085,442482,Healthcare
APOLLOHOSP,5047.05,05-10-2023 05:30,5079.85,5026.65,2023-10,5054.95,363289,Healthcare
APOLLOHOSP,5060.25,06-10-2023 05:30,5084,5028.8,2023-10,5050,407753,Healthcare
APOLLOHOSP,5047.3,09-10-2023 05:30,5066,4987.05,2023-10,5000,176296,Healthcare
APOLLOHOSP,5066.7,10-10-2023 05:30,5084.55,5033,2023-10,5068.95,202645,Healthcare
APOLLOHOSP,5092.85,11-10-2023 05:30,5140,5065,2023-10,5072.95,336099,Healthcare
APOLLOHOSP,4993.85,12-10-2023 05:30,5113.95,4871.7,2023-10,5092.8,1029595,Healthcare
APOLLOHOSP,5017.3,13-10-2023 05:30,5029.1,4933.75,2023-10,4988.95,410013,Healthcare
APOLLOHOSP,5021.7,16-10-2023 05:30,5049.45,4986.4,2023-10,5030,259806,Healthcare
APOLLOHOSP,5028.8,17-10-2023 05:30,5068,5012.2,2023-10,5050,217907,Healthcare
APOLLOHOSP,4977.25,18-10-2023 05:30,5039.95,4938.45,2023-10,5021,341459,Healthcare
APOLLOHOSP,4997.05,19-10-2023 05:30,5019.95,4935.15,2023-10,4977.25,231958,Healthcare
APOLLOHOSP,4977.55,20-10-2023 05:30,4999.95,4940.5,2023-10,4990.1,252447,Healthcare
APOLLOHOSP,4969.55,23-10-2023 05:30,5010.55,4944.15,2023-10,4977,363474,Healthcare
APOLLOHOSP,4859.9,25-10-2023 05:30,4971.35,4831.5,2023-10,4960,894230,Healthcare
APOLLOHOSP,4760.3,26-10-2023 05:30,4859.9,4726,2023-10,4859.9,836962,Healthcare
APOLLOHOSP,4830.2,27-10-2023 05:30,4860.55,4776.8,2023-10,4779.95,333727,Healthcare
APOLLOHOSP,4841.75,30-10-2023 05:30,4868.4,4783.05,2023-10,4840,234759,Healthcare
APOLLOHOSP,4819.9,31-10-2023 05:30,4899.65,4805.2,2023-10,4832,276660,Healthcare
ASIANPAINT,2934.55,01-11-2023 05:30,3008.9,2930,2023-11,2997.95,1029990,Consumer Goods
ASIANPAINT,2955.4,02-11-2023 05:30,2962,2934,2023-11,2961.05,900125,Consumer Goods
ASIANPAINT,2977.85,03-11-2023 05:30,2982.9,2942,2023-11,2957,715997,Consumer Goods
ASIANPAINT,3029.3,06-11-2023 05:30,3034.05,2983.85,2023-11,2998,620959,Consumer Goods
ASIANPAINT,3033.35,07-11-2023 05:30,3038.95,3002.2,2023-11,3029.3,757998,Consumer Goods
ASIANPAINT,3095.25,08-11-2023 05:30,3098.95,3046.2,2023-11,3058,783400,Consumer Goods
ASIANPAINT,3080.2,09-11-2023 05:30,3111.4,3074.05,2023-11,3100,849702,Consumer Goods
ASIANPAINT,3076.45,10-11-2023 05:30,3085,3040.1,2023-11,3070,364232,Consumer Goods
ASIANPAINT,3098.15,12-11-2023 05:30,3100,3090,2023-11,3099.95,85178,Consumer Goods
ASIANPAINT,3085.6,13-11-2023 05:30,3098,3065,2023-11,3098,405941,Consumer Goods
ASIANPAINT,3116.2,15-11-2023 05:30,3118.85,3078.7,2023-11,3085.7,700017,Consumer Goods
ASIANPAINT,3130.3,16-11-2023 05:30,3140.9,3097.6,2023-11,3119,675454,Consumer Goods
ASIANPAINT,3168.9,17-11-2023 05:30,3228.25,3145.65,2023-11,3150,1430175,Consumer Goods
ASIANPAINT,3140.35,20-11-2023 05:30,3171.9,3132,2023-11,3168.9,406431,Consumer Goods
ASIANPAINT,3133.25,21-11-2023 05:30,3156.9,3127,2023-11,3156.9,409069,Consumer Goods
ASIANPAINT,3133,22-11-2023 05:30,3157,3121.2,2023-11,3140,489889,Consumer Goods
ASIANPAINT,3122.95,23-11-2023 05:30,3171.4,3115.15,2023-11,3148,792460,Consumer Goods
ASIANPAINT,3136.15,24-11-2023 05:30,3139.8,3111,2023-11,3118,756329,Consumer Goods
ASIANPAINT,3148.35,28-11-2023 05:30,3160,3136.15,2023-11,3141.15,647883,Consumer Goods
ASIANPAINT,3148.35,29-11-2023 05:30,3170,3142,2023-11,3148.35,620725,Consumer Goods
ASIANPAINT,3119.9,30-11-2023 05:30,3153.95,3108.35,2023-11,3148.35,1793116,Consumer Goods
ASIANPAINT,2934.55,01-11-2023 05:30,3008.9,2930,2023-11,2997.95,1029990,Consumer Goods
ASIANPAINT,2955.4,02-11-2023 05:30,2962,2934,2023-11,2961.05,900125,Consumer Goods
ASIANPAINT,2977.85,03-11-2023 05:30,2982.9,2942,2023-11,2957,715997,Consumer Goods
ASIANPAINT,3029.3,06-11-2023 05:30,3034.05,2983.85,2023-11,2998,620959,Consumer Goods
ASIANPAINT,3033.35,07-11-2023 05:30,3038.95,3002.2,2023-11,3029.3,757998,Consumer Goods
ASIANPAINT,3095.25,08-11-2023 05:30,3098.95,3046.2,2023-11,3058,783400,Consumer Goods
ASIANPAINT,3080.2,09-11-2023 05:30,3111.4,3074.05,2023-11,3100,849702,Consumer Goods
ASIANPAINT,3076.45,10-11-2023 05:30,3085,3040.1,2023-11,3070,364232,Consumer Goods
ASIANPAINT,3098.15,12-11-2023 05:30,3100,3090,2023-11,3099.95,85178,Consumer Goods
ASIANPAINT,3085.6,13-11-2023 05:30,3098,3065,2023-11,3098,405941,Consumer Goods
ASIANPAINT,3116.2,15-11-2023 05:30,3118.85,3078.7,2023-11,3085.7,700017,Consumer Goods
ASIANPAINT,3130.3,16-11-2023 05:30,3140.9,3097.6,2023-11,3119,675454,Consumer Goods
ASIANPAINT,3168.9,17-11-2023 05:30,3228.25,3145.65,2023-11,3150,1430175,Consumer Goods
ASIANPAINT,3140.35,20-11-2023 05:30,3171.9,3132,2023-11,3168.9,406431,Consumer Goods
ASIANPAINT,3133.25,21-11-2023 05:30,3156.9,3127,2023-11,3156.9,409069,Consumer Goods
ASIANPAINT,3133,22-11-2023 05:30,3157,3121.2,2023-11,3140,489889,Consumer Goods
ASIANPAINT,3122.95,23-11-2023 05:30,3171.4,3115.15,2023-11,3148,792460,Consumer Goods
ASIANPAINT,3136.15,24-11-2023 05:30,3139.8,3111,2023-11,3118,756329,Consumer Goods
ASIANPAINT,3148.35,28-11-2023 05:30,3160,3136.15,2023-11,3141.15,647883,Consumer Goods
ASIANPAINT,3148.35,29-11-2023 05:30,3170,3142,2023-11,3148.35,620725,Consumer Goods
ASIANPAINT,3119.9,30-11-2023 05:30,3153.95,3108.35,2023-11,3148.35,1793116,Consumer Goods
ASIANPAINT,3173.4,01-12-2023 05:30,3190.6,3140.25,2023-12,3146.95,960196,Consumer Goods
ASIANPAINT,3194.55,04-12-2023 05:30,3204.45,3166.5,2023-12,3190,1018189,Consumer Goods
ASIANPAINT,3226.25,05-12-2023 05:30,3247.65,3180,2023-12,3197,1005550,Consumer Goods
ASIANPAINT,3252.55,06-12-2023 05:30,3289,3232.95,2023-12,3265,1229158,Consumer Goods
ASIANPAINT,3251.8,07-12-2023 05:30,3299.95,3246.85,2023-12,3284,1071725,Consumer Goods
ASIANPAINT,3232,08-12-2023 05:30,3269.8,3227.8,2023-12,3255,895852,Consumer Goods
ASIANPAINT,3233,11-12-2023 05:30,3245,3185.5,2023-12,3230,910426,Consumer Goods
ASIANPAINT,3224.75,12-12-2023 05:30,3257.05,3210,2023-12,3228,1019030,Consumer Goods
ASIANPAINT,3243.65,13-12-2023 05:30,3254.95,3190.3,2023-12,3240,1052079,Consumer Goods
ASIANPAINT,3241.35,14-12-2023 05:30,3258.6,3218,2023-12,3255,923107,Consumer Goods
ASIANPAINT,3313.9,15-12-2023 05:30,3326.35,3242,2023-12,3250,1631687,Consumer Goods
ASIANPAINT,3332.05,18-12-2023 05:30,3335.8,3296,2023-12,3313,911936,Consumer Goods
ASIANPAINT,3336.05,19-12-2023 05:30,3353.9,3300.15,2023-12,3335.95,780448,Consumer Goods
ASIANPAINT,3297.15,20-12-2023 05:30,3359.95,3282.65,2023-12,3336.05,979762,Consumer Goods
ASIANPAINT,3302.95,21-12-2023 05:30,3320,3271.85,2023-12,3280,1585879,Consumer Goods
ASIANPAINT,3341.3,22-12-2023 05:30,3350.8,3287,2023-12,3309.9,930563,Consumer Goods
ASIANPAINT,3383.35,26-12-2023 05:30,3391.9,3345.2,2023-12,3349.95,600190,Consumer Goods
ASIANPAINT,3404.45,27-12-2023 05:30,3409.95,3354,2023-12,3381.05,837182,Consumer Goods
ASIANPAINT,3397.25,28-12-2023 05:30,3419.95,3373.05,2023-12,3405,779250,Consumer Goods
ASIANPAINT,3402.4,29-12-2023 05:30,3422.95,3383.9,2023-12,3410,615676,Consumer Goods
ASIANPAINT,3396.1,01-01-2024 05:30,3411.8,3389.15,2024-01,3403,283951,Consumer Goods
ASIANPAINT,3391.35,02-01-2024 05:30,3398.9,3345,2024-01,3396,552394,Consumer Goods
ASIANPAINT,3373.6,03-01-2024 05:30,3399,3365,2024-01,3391.35,379131,Consumer Goods
ASIANPAINT,3379.95,04-01-2024 05:30,3401.25,3363.8,2024-01,3372,777127,Consumer Goods
ASIANPAINT,3355.55,05-01-2024 05:30,3380.4,3348,2024-01,3379.95,416956,Consumer Goods
ASIANPAINT,3298.4,08-01-2024 05:30,3376.5,3294.85,2024-01,3355,545884,Consumer Goods
ASIANPAINT,3267.5,09-01-2024 05:30,3315,3262.25,2024-01,3310,670704,Consumer Goods
ASIANPAINT,3286.85,10-01-2024 05:30,3293,3258.2,2024-01,3292,691087,Consumer Goods
ASIANPAINT,3288.2,11-01-2024 05:30,3309.2,3270.7,2024-01,3286.85,537469,Consumer Goods
ASIANPAINT,3277.8,12-01-2024 05:30,3294.95,3244,2024-01,3294.95,673004,Consumer Goods
ASIANPAINT,3273.9,15-01-2024 05:30,3287.2,3258.6,2024-01,3282.2,728116,Consumer Goods
ASIANPAINT,3296.9,16-01-2024 05:30,3320,3273.9,2024-01,3274.95,748215,Consumer Goods
ASIANPAINT,3242.3,17-01-2024 05:30,3304.35,3193.05,2024-01,3294.1,2239241,Consumer Goods
ASIANPAINT,3163.85,18-01-2024 05:30,3257.95,3048.6,2024-01,3257.95,1979174,Consumer Goods
ASIANPAINT,3165.85,19-01-2024 05:30,3201.55,3148.6,2024-01,3177.8,936201,Consumer Goods
ASIANPAINT,3138.8,20-01-2024 05:30,3189.2,3130.35,2024-01,3179.9,275937,Consumer Goods
ASIANPAINT,3054.7,23-01-2024 05:30,3109,3021.55,2024-01,3087.55,2365225,Consumer Goods
ASIANPAINT,2999.45,24-01-2024 05:30,3055,2976.1,2024-01,3055,2665932,Consumer Goods
ASIANPAINT,2949.2,25-01-2024 05:30,3016,2942.3,2024-01,3010.05,2001961,Consumer Goods
ASIANPAINT,2976.05,29-01-2024 05:30,2988.45,2940.05,2024-01,2940.05,1862723,Consumer Goods
ASIANPAINT,2954.1,30-01-2024 05:30,3005,2951.05,2024-01,2990,1273188,Consumer Goods
ASIANPAINT,2957.85,31-01-2024 05:30,2971.9,2948.05,2024-01,2966,1771244,Consumer Goods
ASIANPAINT,2929.35,01-02-2024 05:30,2972.85,2919.95,2024-02,2961,3006472,Consumer Goods
ASIANPAINT,2936.3,02-02-2024 05:30,2962.35,2924.05,2024-02,2950,1881911,Consumer Goods
ASIANPAINT,2917.35,05-02-2024 05:30,2965,2912,2024-02,2950,923435,Consumer Goods
ASIANPAINT,2930.95,06-02-2024 05:30,2947,2902.65,2024-02,2931,1471312,Consumer Goods
ASIANPAINT,2981.15,07-02-2024 05:30,3002.95,2936.05,2024-02,2957,1134012,Consumer Goods
ASIANPAINT,2929.6,08-02-2024 05:30,2999.75,2919.8,2024-02,2999.75,1633654,Consumer Goods
ASIANPAINT,2951.65,09-02-2024 05:30,2959,2910.55,2024-02,2930,1144765,Consumer Goods
ASIANPAINT,2953.8,12-02-2024 05:30,2964.95,2920.05,2024-02,2951.65,614469,Consumer Goods
ASIANPAINT,2971.6,13-02-2024 05:30,2981.25,2945.7,2024-02,2964.95,717118,Consumer Goods
ASIANPAINT,2976.4,14-02-2024 05:30,2980.8,2936.05,2024-02,2969.9,750339,Consumer Goods
ASIANPAINT,3016.55,15-02-2024 05:30,3024.5,2967.45,2024-02,2980,1068730,Consumer Goods
ASIANPAINT,3007.9,16-02-2024 05:30,3035,3000,2024-02,3035,1179473,Consumer Goods
ASIANPAINT,2998.1,19-02-2024 05:30,3018.7,2987.5,2024-02,3007.9,560700,Consumer Goods
ASIANPAINT,3011.65,20-02-2024 05:30,3017.1,2972.1,2024-02,2998.1,729371,Consumer Goods
ASIANPAINT,3001.8,21-02-2024 05:30,3026.75,2983.5,2024-02,3012.05,927130,Consumer Goods
ASIANPAINT,3017.4,22-02-2024 05:30,3027.2,2932.1,2024-02,2983,2615821,Consumer Goods
ASIANPAINT,2985.95,23-02-2024 05:30,3005,2966.2,2024-02,2999,1650523,Consumer Goods
ASIANPAINT,2868.45,26-02-2024 05:30,2930,2847.8,2024-02,2920,3524491,Consumer Goods
ASIANPAINT,2859.55,27-02-2024 05:30,2870,2850.1,2024-02,2855,1296180,Consumer Goods
ASIANPAINT,2794.35,28-02-2024 05:30,2859.4,2785.5,2024-02,2850.15,2472196,Consumer Goods
ASIANPAINT,2821.9,29-02-2024 05:30,2838,2776.75,2024-02,2785,2284424,Consumer Goods
ASIANPAINT,2831.75,01-03-2024 05:30,2845.95,2815.05,2024-03,2832.9,978174,Consumer Goods
ASIANPAINT,2849.8,02-03-2024 05:30,2862.1,2836.05,2024-03,2840,89988,Consumer Goods
ASIANPAINT,2831.75,04-03-2024 05:30,2860.95,2828,2024-03,2860,971299,Consumer Goods
ASIANPAINT,2820.4,05-03-2024 05:30,2834.85,2805,2024-03,2834,736381,Consumer Goods
ASIANPAINT,2827.3,06-03-2024 05:30,2839,2777.75,2024-03,2827.95,1723066,Consumer Goods
ASIANPAINT,2870.55,07-03-2024 05:30,2894,2825,2024-03,2825,1564364,Consumer Goods
ASIANPAINT,2876.85,11-03-2024 05:30,2896.55,2853.1,2024-03,2895.55,866546,Consumer Goods
ASIANPAINT,2876.15,12-03-2024 05:30,2899.9,2865.45,2024-03,2880,663186,Consumer Goods
ASIANPAINT,2860.15,13-03-2024 05:30,2887.25,2835,2024-03,2878.6,955841,Consumer Goods
ASIANPAINT,2892.25,14-03-2024 05:30,2898.05,2841,2024-03,2860,1381741,Consumer Goods
ASIANPAINT,2867.55,15-03-2024 05:30,2896.95,2850,2024-03,2895,1356226,Consumer Goods
ASIANPAINT,2846.5,18-03-2024 05:30,2866,2817.25,2024-03,2866,940424,Consumer Goods
ASIANPAINT,2815.1,19-03-2024 05:30,2840,2801,2024-03,2840,1199135,Consumer Goods
ASIANPAINT,2824.9,20-03-2024 05:30,2837.05,2797.55,2024-03,2815.1,818910,Consumer Goods
ASIANPAINT,2821.15,21-03-2024 05:30,2845.4,2806,2024-03,2845,1167680,Consumer Goods
ASIANPAINT,2841.5,22-03-2024 05:30,2855.15,2808,2024-03,2821.15,1652689,Consumer Goods
ASIANPAINT,2814.65,26-03-2024 05:30,2844.15,2810,2024-03,2820,1372390,Consumer Goods
ASIANPAINT,2830.5,27-03-2024 05:30,2842.85,2817.7,2024-03,2817.95,1156231,Consumer Goods
ASIANPAINT,2846.75,28-03-2024 05:30,2868,2819,2024-03,2835.05,1864623,Consumer Goods
ASIANPAINT,2871,01-04-2024 05:30,2886.45,2852.35,2024-04,2860.95,558086,Consumer Goods
ASIANPAINT,2874.2,02-04-2024 05:30,2892.4,2856,2024-04,2874.05,562473,Consumer Goods
ASIANPAINT,2869.35,03-04-2024 05:30,2884.55,2845,2024-04,2845,816676,Consumer Goods
ASIANPAINT,2918.3,04-04-2024 05:30,2943.25,2851.25,2024-04,2870,1831347,Consumer Goods
ASIANPAINT,2883.45,05-04-2024 05:30,2927.75,2880,2024-04,2924,1155672,Consumer Goods
ASIANPAINT,2892,08-04-2024 05:30,2908.95,2873.8,2024-04,2908,570695,Consumer Goods
ASIANPAINT,2857.15,09-04-2024 05:30,2916.45,2845,2024-04,2893,1017670,Consumer Goods
ASIANPAINT,2896.75,10-04-2024 05:30,2899.1,2858,2024-04,2883.3,740495,Consumer Goods
ASIANPAINT,2854.5,12-04-2024 05:30,2893,2845,2024-04,2890,1766311,Consumer Goods
ASIANPAINT,2844.4,15-04-2024 05:30,2853.5,2812.35,2024-04,2830.2,884519,Consumer Goods
ASIANPAINT,2830,16-04-2024 05:30,2841.45,2820,2024-04,2827.65,911249,Consumer Goods
ASIANPAINT,2807.7,18-04-2024 05:30,2859.2,2800.1,2024-04,2855,1732434,Consumer Goods
ASIANPAINT,2808.55,19-04-2024 05:30,2822.1,2766.15,2024-04,2790,1337807,Consumer Goods
ASIANPAINT,2841.85,22-04-2024 05:30,2846.6,2814.05,2024-04,2846.6,676040,Consumer Goods
ASIANPAINT,2874.9,23-04-2024 05:30,2877.95,2844,2024-04,2852,929062,Consumer Goods
ASIANPAINT,2867.75,24-04-2024 05:30,2883.1,2860,2024-04,2882.95,718441,Consumer Goods
ASIANPAINT,2861.45,25-04-2024 05:30,2869.9,2829.05,2024-04,2865,1594152,Consumer Goods
ASIANPAINT,2844.15,26-04-2024 05:30,2878.2,2837.05,2024-04,2870,625507,Consumer Goods
ASIANPAINT,2868.2,29-04-2024 05:30,2873.95,2839,2024-04,2844.15,566219,Consumer Goods
ASIANPAINT,2875.9,30-04-2024 05:30,2912,2855,2024-04,2855,1290649,Consumer Goods
ASIANPAINT,2975.4,02-05-2024 05:30,2988,2875.1,2024-05,2875.1,2493406,Consumer Goods
ASIANPAINT,2929.75,03-05-2024 05:30,2997,2909.25,2024-05,2983.05,1594445,Consumer Goods
ASIANPAINT,2932.15,06-05-2024 05:30,2959,2911.2,2024-05,2950,768806,Consumer Goods
ASIANPAINT,2913,07-05-2024 05:30,2967.95,2904,2024-05,2947,629534,Consumer Goods
ASIANPAINT,2843.3,08-05-2024 05:30,2905,2821,2024-05,2900,1652877,Consumer Goods
ASIANPAINT,2710.1,09-05-2024 05:30,2853.95,2703.8,2024-05,2828,3547959,Consumer Goods
ASIANPAINT,2771.25,10-05-2024 05:30,2792.6,2670.1,2024-05,2699,2478584,Consumer Goods
ASIANPAINT,2879.25,13-05-2024 05:30,2895,2754.1,2024-05,2771.25,2748823,Consumer Goods
ASIANPAINT,2866.15,14-05-2024 05:30,2888,2842,2024-05,2879,999330,Consumer Goods
ASIANPAINT,2813.7,15-05-2024 05:30,2874.25,2806.15,2024-05,2866.15,1230520,Consumer Goods
ASIANPAINT,2814.05,16-05-2024 05:30,2837.6,2786.55,2024-05,2821.05,1534319,Consumer Goods
ASIANPAINT,2809.9,17-05-2024 05:30,2838.2,2786.1,2024-05,2814.6,1325150,Consumer Goods
ASIANPAINT,2816.35,18-05-2024 05:30,2830,2810.2,2024-05,2824,52260,Consumer Goods
ASIANPAINT,2851.8,21-05-2024 05:30,2866.95,2801,2024-05,2815,921822,Consumer Goods
ASIANPAINT,2885.75,22-05-2024 05:30,2895,2836.6,2024-05,2851.8,933846,Consumer Goods
ASIANPAINT,2903.75,23-05-2024 05:30,2921.25,2877.3,2024-05,2885,1181894,Consumer Goods
ASIANPAINT,2874.75,24-05-2024 05:30,2910.2,2867,2024-05,2910.2,755822,Consumer Goods
ASIANPAINT,2872.3,27-05-2024 05:30,2898.3,2855.55,2024-05,2887.9,817091,Consumer Goods
ASIANPAINT,2911.2,28-05-2024 05:30,2921,2864,2024-05,2875.85,1084544,Consumer Goods
ASIANPAINT,2900.15,29-05-2024 05:30,2921.7,2881.1,2024-05,2896,1758297,Consumer Goods
ASIANPAINT,2883.7,30-05-2024 05:30,2910.85,2875,2024-05,2875.25,1344426,Consumer Goods
ASIANPAINT,2881.2,31-05-2024 05:30,2906,2855.6,2024-05,2883.7,2520363,Consumer Goods
ASIANPAINT,2866.45,03-06-2024 05:30,2950,2860.05,2024-06,2950,952701,Consumer Goods
ASIANPAINT,2857.65,04-06-2024 05:30,2897,2775.75,2024-06,2880,2683847,Consumer Goods
ASIANPAINT,2961.75,05-06-2024 05:30,3027.3,2864.5,2024-06,2864.5,2410576,Consumer Goods
ASIANPAINT,2904.8,06-06-2024 05:30,2961.75,2882.25,2024-06,2960,1689408,Consumer Goods
ASIANPAINT,2927.7,07-06-2024 05:30,2943.1,2888.85,2024-06,2904.8,1600180,Consumer Goods
ASIANPAINT,2937.55,10-06-2024 05:30,2951.9,2915,2024-06,2928,876867,Consumer Goods
ASIANPAINT,2902.45,11-06-2024 05:30,2920.35,2895,2024-06,2915,855430,Consumer Goods
ASIANPAINT,2905.8,12-06-2024 05:30,2918,2865.65,2024-06,2909,1701770,Consumer Goods
ASIANPAINT,2910,13-06-2024 05:30,2929,2905,2024-06,2929,726380,Consumer Goods
ASIANPAINT,2921.6,14-06-2024 05:30,2931.35,2905.1,2024-06,2910,982815,Consumer Goods
ASIANPAINT,2918.5,18-06-2024 05:30,2928,2905,2024-06,2921.6,741098,Consumer Goods
ASIANPAINT,2891.7,19-06-2024 05:30,2920,2882.65,2024-06,2918,1018294,Consumer Goods
ASIANPAINT,2915.5,20-06-2024 05:30,2924.5,2872.4,2024-06,2885,1129752,Consumer Goods
ASIANPAINT,2890.85,21-06-2024 05:30,2928,2880.1,2024-06,2925,1722379,Consumer Goods
ASIANPAINT,2896.05,24-06-2024 05:30,2899.95,2871.4,2024-06,2883,892125,Consumer Goods
ASIANPAINT,2858.45,25-06-2024 05:30,2894.95,2856,2024-06,2876,1217792,Consumer Goods
ASIANPAINT,2863.35,26-06-2024 05:30,2873.85,2844.05,2024-06,2860.2,960622,Consumer Goods
ASIANPAINT,2880.85,27-06-2024 05:30,2903,2845,2024-06,2860.75,1628022,Consumer Goods
ASIANPAINT,2917.05,28-06-2024 05:30,2932,2862.2,2024-06,2865,1206712,Consumer Goods
ASIANPAINT,2927.8,01-07-2024 05:30,2939,2888,2024-07,2889.3,1104110,Consumer Goods
ASIANPAINT,2925.6,02-07-2024 05:30,2936,2912,2024-07,2927.8,1064295,Consumer Goods
ASIANPAINT,2925.55,03-07-2024 05:30,2948.95,2916,2024-07,2929.7,925189,Consumer Goods
ASIANPAINT,2934.9,04-07-2024 05:30,2968.45,2923,2024-07,2940,968666,Consumer Goods
ASIANPAINT,2935.9,05-07-2024 05:30,2946.9,2913.1,2024-07,2937.15,817429,Consumer Goods
ASIANPAINT,2898.15,08-07-2024 05:30,2935.9,2890.7,2024-07,2935.9,828260,Consumer Goods
ASIANPAINT,2905,09-07-2024 05:30,2913.2,2890,2024-07,2908.95,685431,Consumer Goods
ASIANPAINT,2996.45,10-07-2024 05:30,3014.5,2894.35,2024-07,2900.05,2299950,Consumer Goods
